Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race
29,Female,Bachelors,Manager/Director/VP,3,55000,Australia,Australian
35,Female,Bachelors,Manager/Director/VP,8,92000,China,Korean
31,Female,High School,HR/Human Resources,3,38000,UK,Mixed
29,Male,Bachelors,Software/Developer,5,80000,USA,Hispanic
32,Female,Masters,Manager/Director/VP,6,80000,China,White
31,Male,High School,Sales,3,50000,China,White
33,Female,Masters,Manager/Director/VP,11,198000,UK,Mixed
33,Male,Bachelors,Manager/Director/VP,7,96000,Australia,Asian
46,Male,PhD,Software/Developer,16,185000,Australia,White
25,Male,Bachelors,Data Analyst/Scientist,1,55000,USA,African American
50,Female,Masters,Other,24,192756,Canada,Asian
46,Male,PhD,Other,15,180000,USA,Hispanic
38,Male,Masters,HR/Human Resources,8,95000,UK,Asian
34,Female,Masters,Manager/Director/VP,7,120000,Australia,Asian
33,Female,Bachelors,Other,6,115000,China,Korean
29,Female,Bachelors,Data Analyst/Scientist,6,120000,Canada,Black
36,Female,Masters,Other,8,140000,UK,White
44,Male,PhD,Data Analyst/Scientist,18,182000,Australia,White
28,Male,Bachelors,Software/Developer,5,160000,China,White
27,Male,Bachelors,Software/Developer,3,85000,UK,Mixed
28,Male,Masters,Manager/Director/VP,3,130000,Australia,White
36,Female,PhD,Data Analyst/Scientist,13,185000,USA,African American
42,Male,PhD,Software/Developer,14,190000,UK,Mixed
31,Male,Masters,Other,7,140000,China,Korean
28,Female,Bachelors,Data Analyst/Scientist,3,60000,Canada,Asian
34,Female,Bachelors,Manager/Director/VP,6,75000,China,Korean
43,Male,Masters,Software/Developer,21,185119,Canada,Black
36,Female,PhD,Data Analyst/Scientist,12,160000,China,Korean
35,Female,Masters,Data Analyst/Scientist,9,120000,Canada,White
36,Male,Masters,Software/Developer,8,140000,Canada,Black
44,Female,Masters,Software/Developer,12,170000,Canada,Black
34,Male,Masters,Data Analyst/Scientist,8,100000,China,Chinese
49,Female,PhD,Software/Developer,22,178684,China,Chinese
27,Male,Bachelors,Software/Developer,3,80000,China,Korean
30,Female,Bachelors,Software/Developer,8,180000,China,Korean
24,Male,High School,Other,0,28000,Australia,White
26,Male,Bachelors,Software/Developer,1,55000,China,White
27,Female,Masters,Software/Developer,2,70000,Canada,White
25,Female,Masters,Software/Developer,2,60000,China,Chinese
36,Male,PhD,Data Analyst/Scientist,12,170000,Canada,Asian
35,Male,Masters,Other,9,130275,China,Korean
41,Male,Bachelors,Software/Developer,11,185000,China,Korean
26,Male,High School,Sales,2,31000,USA,Asian
37,Female,Masters,Manager/Director/VP,12,125000,UK,White
24,Male,Bachelors,Data Analyst/Scientist,1,90000,Australia,White
27,Male,High School,Manager/Director/VP,2,40000,Australia,Asian
31,Male,Bachelors,Software/Developer,9,180000,UK,Asian
40,Female,Bachelors,Manager/Director/VP,16,215000,Canada,White
26,Male,Bachelors,Software/Developer,2,60000,Australia,Australian
30,Female,Masters,Other,5,101733,China,Chinese
43,Male,Masters,Software/Developer,19,185000,China,Chinese
22,Female,High School,Customer Service/Receptionist,0,25000,UK,White
30,Female,Masters,Software/Developer,5,105000,Canada,Asian
29,Female,Masters,Data Analyst/Scientist,6,150000,Australia,Asian
43,Male,Masters,Other,21,187951,UK,White
37,Male,PhD,Manager/Director/VP,14,195000,Australia,Asian
34,Male,Masters,Data Analyst/Scientist,9,140000,UK,Welsh
37,Female,Masters,Manager/Director/VP,9,100000,China,Korean
32,Male,Bachelors,Manager/Director/VP,7,120000,USA,White
27,Male,High School,Software/Developer,4,80247,UK,Asian
35,Female,Masters,Manager/Director/VP,8,92000,UK,Asian
27,Male,Bachelors,Software/Developer,1,50000,China,Chinese
24,Female,High School,Sales,1,30000,UK,Asian
47,Male,Bachelors,Manager/Director/VP,20,135000,China,White
33,Female,Bachelors,Manager/Director/VP,7,90000,UK,White
37,Male,PhD,Manager/Director/VP,11,115000,USA,White
36,Male,Bachelors,Manager/Director/VP,11,160000,Australia,Asian
34,Male,Bachelors,Software/Developer,10,126520,China,Korean
27,Female,Bachelors,Manager/Director/VP,4,150000,China,Korean
39,Female,Masters,Software/Developer,12,160000,UK,Welsh
44,Male,PhD,Software/Developer,19,172955,UK,Mixed
37,Female,Masters,Manager/Director/VP,12,125000,China,White
33,Male,Bachelors,Manager/Director/VP,7,96000,USA,Hispanic
27,Male,Bachelors,Data Analyst/Scientist,2,110000,USA,African American
27,Male,Bachelors,Software/Developer,3,80000,Canada,Black
36,Male,Bachelors,Sales,6,75000,Australia,Asian
26,Male,Bachelors,Software/Developer,1,52000,China,Chinese
28,Male,Bachelors,Software/Developer,2,70000,USA,White
30,Female,Bachelors,Marketing/Social Media,5,95000,USA,Asian
37,Male,Masters,Manager/Director/VP,14,190000,China,Korean
28,Female,Masters,Data Analyst/Scientist,6,175000,Canada,Asian
27,Female,Masters,HR/Human Resources,3,50000,Australia,Australian
29,Male,Bachelors,Product/Designer,3,60000,Australia,Asian
26,Male,Bachelors,Product/Designer,2,55000,UK,Mixed
29,Male,Bachelors,Manager/Director/VP,6,95000,China,Korean
35,Female,Masters,Other,11,151078,USA,Asian
34,Male,Masters,Data Analyst/Scientist,8,100000,China,Chinese
31,Female,PhD,Data Analyst/Scientist,8,140000,UK,Asian
34,Male,Bachelors,Manager/Director/VP,8,90000,China,White
24,Female,Bachelors,Software/Developer,1,40000,Australia,Australian
32,Male,Bachelors,Manager/Director/VP,6,75000,USA,African American
28,Female,High School,Sales,1,25000,Canada,White
29,Male,Bachelors,Data Analyst/Scientist,4,75000,China,Chinese
29,Male,Bachelors,Other,4,90000,UK,Welsh
27,Male,Bachelors,Product/Designer,2,55000,Canada,Black
34,Male,PhD,Manager/Director/VP,12,170000,Canada,Asian
31,Male,Masters,Other,6,125000,Canada,Asian
33,Female,Bachelors,Manager/Director/VP,8,95000,China,Chinese
28,Female,Masters,Data Analyst/Scientist,6,150000,UK,Asian
54,Male,Bachelors,Other,28,192292,UK,Asian
35,Male,Masters,Other,9,132638,China,Korean
27,Male,Bachelors,Software/Developer,4,82683,China,Chinese
31,Female,PhD,Data Analyst/Scientist,8,140000,Australia,White
45,Male,PhD,Manager/Director/VP,14,140000,USA,African American
27,Female,Masters,Data Analyst/Scientist,4,150000,Canada,Asian
38,Male,Masters,Other,15,171652,UK,White
48,Male,PhD,Data Analyst/Scientist,18,210000,Canada,Black
26,Male,Bachelors,Data Analyst/Scientist,3,130000,Australia,Australian
28,Male,Bachelors,Software/Developer,3,125000,Australia,Asian
36,Male,PhD,Data Analyst/Scientist,12,170000,USA,White
38,Male,Masters,Software/Developer,10,155000,Australia,Australian
27,Male,Bachelors,Software/Developer,3,80000,USA,Asian
28,Male,Bachelors,Software/Developer,5,165000,China,Korean
25,Female,Masters,Software/Developer,2,60000,Canada,Asian
25,Female,Bachelors,Software/Developer,1,35000,UK,Asian
27,Male,Bachelors,Software/Developer,4,140000,Australia,Australian
23,Female,Bachelors,Data Analyst/Scientist,0,35000,USA,White
32,Male,Bachelors,Manager/Director/VP,7,170000,USA,African American
30,Female,Masters,Other,5,102828,USA,Hispanic
54,Male,PhD,Software/Developer,17,195000,Canada,Black
24,Male,Bachelors,Sales,1,35000,UK,Asian
40,Female,Masters,Marketing/Social Media,12,122000,UK,Welsh
45,Male,Masters,Software/Developer,19,163780,UK,Welsh
25,Male,Bachelors,Manager/Director/VP,1,60000,Australia,White
36,Male,Bachelors,Software/Developer,8,135000,USA,African American
27,Male,Bachelors,Software/Developer,4,140000,Canada,Asian
36,Male,Masters,Other,11,137775,Australia,Asian
34,Female,Bachelors,Manager/Director/VP,6,75000,UK,Asian
34,Male,Masters,Data Analyst/Scientist,8,100000,USA,Hispanic
39,Female,Bachelors,Manager/Director/VP,16,200000,UK,Asian
28,Female,Masters,HR/Human Resources,2,45000,Australia,White
48,Male,Bachelors,Software/Developer,23,173851,Australia,Australian
38,Male,Bachelors,Manager/Director/VP,11,119000,Australia,Asian
27,Male,Bachelors,Software/Developer,4,160000,Australia,Asian
47,Male,PhD,Data Analyst/Scientist,19,190000,Australia,White
26,Male,Bachelors,Software/Developer,1,55000,Canada,Asian
26,Male,Bachelors,Product/Designer,2,50000,Australia,Asian
34,Female,PhD,Manager/Director/VP,11,160000,China,Korean
36,Female,PhD,Data Analyst/Scientist,12,170000,UK,Welsh
39,Male,Masters,HR/Human Resources,10,105000,Australia,Asian
26,Male,Bachelors,Software/Developer,2,60000,Canada,White
33,Male,PhD,Manager/Director/VP,10,155000,USA,African American
26,Male,High School,Sales,2,30000,Canada,White
27,Female,Masters,Software/Developer,2,70000,Australia,Australian
30,Male,Masters,Software/Developer,8,107895,USA,White
31,Male,Bachelors,Manager/Director/VP,5,70000,Canada,White
33,Female,Masters,Manager/Director/VP,9,135000,Australia,Australian
35,Male,Bachelors,Other,8,145000,UK,Mixed
30,Female,PhD,Data Analyst/Scientist,7,185000,UK,Mixed
45,Male,Masters,Manager/Director/VP,14,140000,UK,Asian
29,Female,Masters,Data Analyst/Scientist,6,180000,Australia,White
34,Male,Masters,Manager/Director/VP,10,105000,UK,White
36,Female,Bachelors,Data Analyst/Scientist,11,150000,USA,African American
34,Male,Bachelors,Operations/Supply Chain,7,90000,UK,Asian
24,Male,Bachelors,Software/Developer,2,64182,China,White
33,Female,Masters,Software/Developer,9,124141,Australia,Australian
30,Female,Bachelors,Software/Developer,4,65000,Canada,Black
56,Male,PhD,Software/Developer,18,195000,Australia,Australian
24,Male,Bachelors,Data Analyst/Scientist,2,95000,Australia,White
38,Female,PhD,Software/Developer,15,145052,USA,Asian
31,Male,Masters,Other,7,135000,Australia,Asian
36,Male,Masters,Software/Developer,8,106492,China,Chinese
36,Female,Masters,Marketing/Social Media,8,85000,Canada,White
42,Male,Masters,Manager/Director/VP,14,180000,Canada,White
24,Female,High School,Customer Service/Receptionist,0,25000,China,White
30,Male,PhD,Data Analyst/Scientist,6,100000,UK,Asian
26,Male,Bachelors,Product/Designer,1,45000,Canada,White
33,Female,Bachelors,Other,7,130000,USA,Hispanic
31,Female,High School,Sales,1,25000,Australia,White
23,Male,Bachelors,Sales,1,35000,UK,Mixed
32,Male,PhD,Data Analyst/Scientist,10,150000,USA,Hispanic
43,Male,PhD,Other,13,185000,UK,Mixed
32,Female,Masters,Software/Developer,7,100000,Australia,White
46,Female,Bachelors,Software/Developer,20,139398,China,White
35,Female,Masters,Data Analyst/Scientist,9,120000,USA,Hispanic
45,Male,Masters,Software/Developer,22,182506,UK,White
28,Male,Bachelors,Product/Designer,3,60000,UK,White
27,Male,Masters,Manager/Director/VP,3,50000,Australia,Australian
26,Male,Masters,Other,4,91062,China,Korean
21,Female,High School,Sales,0,25000,Australia,Australian
32,Male,Bachelors,Manager/Director/VP,7,120000,Canada,Asian
26,Male,Bachelors,Software/Developer,2,65000,Canada,Asian
33,Male,PhD,Manager/Director/VP,10,155000,Australia,White
31,Female,Masters,Other,7,108799,China,White
32,Male,PhD,Data Analyst/Scientist,9,140000,Canada,White
46,Male,Masters,Manager/Director/VP,16,160000,USA,White
39,Female,Masters,Marketing/Social Media,11,120000,China,Korean
34,Male,Masters,Data Analyst/Scientist,8,100000,China,Korean
32,Male,Masters,Manager/Director/VP,7,110000,Canada,Asian
21,Female,High School,Sales,0,25000,Australia,Asian
27,Female,High School,HR/Human Resources,1,32000,China,Chinese
50,Male,PhD,Software/Developer,17,195000,Australia,Australian
34,Female,Bachelors,Manager/Director/VP,9,99000,USA,White
30,Female,Bachelors,Software/Developer,5,90000,Canada,Asian
36,Male,PhD,Data Analyst/Scientist,12,170000,UK,Asian
32,Male,Bachelors,Software/Developer,8,190000,China,White
43,Male,PhD,Other,13,185000,China,White
30,Female,Bachelors,Manager/Director/VP,4,57000,UK,Asian
41,Female,Masters,Manager/Director/VP,13,140000,UK,Asian
25,Female,High School,Sales,0,25000,USA,African American
29,Male,Bachelors,Software/Developer,4,80000,USA,Asian
31,Male,Bachelors,Manager/Director/VP,9,140000,UK,Asian
26,Female,Bachelors,HR/Human Resources,2,42000,China,White
27,Female,Masters,HR/Human Resources,3,50000,Canada,Black
29,Female,Masters,Data Analyst/Scientist,6,180000,China,White
27,Female,Bachelors,Product/Designer,2,50000,UK,Asian
26,Female,Bachelors,Manager/Director/VP,3,55000,Canada,White
49,Female,PhD,Software/Developer,22,178684,UK,Welsh
25,Male,Bachelors,Data Analyst/Scientist,2,110000,USA,Hispanic
35,Male,PhD,Data Analyst/Scientist,10,130000,UK,White
26,Male,Bachelors,Data Analyst/Scientist,3,120000,UK,Welsh
43,Male,PhD,Other,13,185000,UK,Welsh
29,Female,Masters,Data Analyst/Scientist,6,150000,Australia,White
34,Male,Masters,Software/Developer,8,140000,Canada,White
32,Male,Bachelors,Software/Developer,10,190000,China,Korean
30,Female,Masters,Other,5,100867,China,Chinese
27,Male,Bachelors,Software/Developer,3,80000,USA,Asian
40,Female,Bachelors,Manager/Director/VP,15,65000,USA,White
32,Male,Bachelors,Software/Developer,8,190000,USA,Asian
41,Male,Bachelors,Manager/Director/VP,12,120000,Canada,Black
38,Male,Masters,Manager/Director/VP,14,195000,Australia,Australian
39,Female,Masters,Manager/Director/VP,12,150000,China,Chinese
28,Male,High School,Sales,2,35000,Australia,White
33,Female,Masters,Manager/Director/VP,9,130000,USA,White
27,Male,Bachelors,Software/Developer,4,140000,China,White
35,Male,Masters,Manager/Director/VP,10,120000,Canada,White
36,Male,Masters,Data Analyst/Scientist,9,125000,China,Chinese
42,Female,Masters,Manager/Director/VP,14,140000,China,White
23,Female,Bachelors,Sales,1,35000,China,Chinese
27,Male,High School,Manager/Director/VP,2,40000,USA,Asian
31,Female,PhD,Data Analyst/Scientist,9,195000,Australia,Asian
32,Female,Masters,Manager/Director/VP,6,77000,Australia,Australian
44,Female,Masters,Manager/Director/VP,15,152000,China,Korean
28,Female,Bachelors,Marketing/Social Media,2,41000,China,Chinese
26,Male,Bachelors,Data Analyst/Scientist,3,120000,UK,White
32,Male,Bachelors,Software/Developer,8,190000,UK,Asian
30,Female,Bachelors,Manager/Director/VP,4,57000,Canada,Asian
26,Male,Bachelors,Software/Developer,1,55000,USA,White
27,Male,Bachelors,Product/Designer,3,60000,UK,Welsh
52,Male,Masters,Manager/Director/VP,20,200000,USA,Asian
28,Male,Bachelors,Software/Developer,4,72389,China,Chinese
25,Male,Bachelors,Manager/Director/VP,1,60000,USA,Asian
36,Female,Masters,Other,12,130356,Australia,Asian
24,Female,Masters,Software/Developer,2,60000,UK,Mixed
23,Male,PhD,Software/Developer,1,119836,UK,Welsh
34,Female,PhD,Manager/Director/VP,10,150000,USA,Asian
27,Male,Bachelors,Software/Developer,3,60000,China,Chinese
36,Male,Bachelors,Manager/Director/VP,11,160000,Canada,White
33,Female,Masters,Software/Developer,8,105000,UK,Mixed
39,Female,Masters,Software/Developer,11,160000,Australia,Asian
31,Male,Masters,Data Analyst/Scientist,9,185000,UK,White
35,Female,Masters,Data Analyst/Scientist,9,120000,UK,White
25,Female,Bachelors,Data Analyst/Scientist,2,110000,USA,African American
33,Female,Bachelors,Manager/Director/VP,6,75000,USA,Hispanic
39,Female,Masters,Manager/Director/VP,10,110000,China,White
36,Female,Masters,Manager/Director/VP,11,117000,UK,White
28,Female,Bachelors,Software/Developer,5,160000,USA,Asian
34,Male,Masters,Software/Developer,8,140000,Canada,White
27,Female,Bachelors,Software/Developer,3,70000,China,Chinese
29,Male,Bachelors,Data Analyst/Scientist,4,70000,Australia,Australian
29,Male,Bachelors,Manager/Director/VP,6,95000,Australia,Asian
29,Female,Bachelors,Marketing/Social Media,3,60000,UK,Welsh
28,Female,Masters,Data Analyst/Scientist,6,150000,Canada,White
34,Male,Masters,Software/Developer,9,125000,USA,African American
25,Male,Bachelors,Data Analyst/Scientist,2,100000,USA,Asian
30,Female,Bachelors,Software/Developer,5,90000,UK,White
32,Female,Masters,Manager/Director/VP,6,77000,UK,White
29,Male,Bachelors,Software/Developer,4,65000,UK,White
27,Female,Bachelors,Software/Developer,3,70000,USA,White
41,Female,Masters,Manager/Director/VP,13,140000,UK,Mixed
36,Male,PhD,Data Analyst/Scientist,11,135000,Canada,Black
36,Male,Bachelors,Manager/Director/VP,9,110000,UK,Welsh
30,Female,Masters,Other,5,102828,Canada,White
31,Female,Bachelors,Manager/Director/VP,7,100000,UK,Mixed
24,Male,Bachelors,Data Analyst/Scientist,1,90000,China,White
53,Other,High School,Other,31,166109,China,White
25,Female,Bachelors,Manager/Director/VP,3,65000,UK,Asian
39,Female,Masters,Software/Developer,12,160000,Canada,Asian
39,Female,Bachelors,Manager/Director/VP,16,200000,Australia,Australian
27,Female,Bachelors,Software/Developer,4,140000,UK,Welsh
52,Male,Masters,Software/Developer,27,186794,China,White
37,Male,Masters,Manager/Director/VP,14,190000,Canada,Black
27,Male,Bachelors,Software/Developer,3,80000,UK,Mixed
30,Female,Masters,HR/Human Resources,3,49000,Australia,Asian
37,Male,Bachelors,Data Analyst/Scientist,11,160000,UK,White
25,Female,Bachelors,Data Analyst/Scientist,2,110000,UK,Welsh
28,Female,High School,Sales,1,25000,Australia,Asian
47,Male,PhD,Other,16,190000,Australia,Australian
44,Male,Masters,Software/Developer,19,152203,Canada,White
37,Female,Masters,Data Analyst/Scientist,9,95000,Canada,White
45,Male,Masters,Software/Developer,21,180367,UK,Mixed
40,Female,PhD,Software/Developer,12,160000,USA,Hispanic
34,Male,Bachelors,Software/Developer,10,126520,China,Chinese
36,Female,PhD,Manager/Director/VP,9,95000,USA,African American
33,Male,Masters,Data Analyst/Scientist,8,120000,China,White
46,Male,PhD,Data Analyst/Scientist,18,180000,UK,Asian
24,Female,Bachelors,Software/Developer,2,55000,Australia,Asian
28,Male,Bachelors,Software/Developer,2,65000,UK,Asian
29,Male,Bachelors,Product/Designer,3,60000,Australia,Australian
29,Female,Masters,Data Analyst/Scientist,6,180000,USA,Hispanic
28,Female,Bachelors,Data Analyst/Scientist,3,60000,USA,White
33,Female,Bachelors,Other,6,115000,USA,White
36,Male,Bachelors,Software/Developer,8,135000,Australia,White
45,Male,Bachelors,Manager/Director/VP,18,110000,UK,White
39,Female,PhD,Manager/Director/VP,13,130000,USA,Asian
42,Male,Masters,Manager/Director/VP,14,180000,UK,Welsh
24,Male,Bachelors,Sales,1,35000,UK,Asian
29,Male,Bachelors,Data Analyst/Scientist,4,75000,USA,Hispanic
30,Female,Masters,Other,6,110707,China,Chinese
24,Male,Bachelors,Data Analyst/Scientist,2,95000,USA,African American
27,Female,Bachelors,Software/Developer,3,70000,UK,White
47,Male,Masters,Manager/Director/VP,19,170000,Australia,Asian
30,Male,Masters,Software/Developer,6,170000,Australia,White
24,Female,High School,Sales,1,30000,Canada,Asian
29,Female,Masters,Data Analyst/Scientist,6,180000,Canada,White
